0,1,2,3,4,5,6,7,8,9,10
argentina,Buenos Aires (Zona 2),"San Antonio de Areco, Buenos Aires (Zona 2)",26897.0,861.8,4.0,7.0,6724.25,3842.428571,123.1142857,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"San Fernando, Buenos Aires (Zona 2)",171616.0,992.8,5.0,7.0,34323.2,24516.57143,141.8285714,DESIERTO
argentina,Buenos Aires (Zona 2),"San Miguel del Monte, Buenos Aires (Zona 2)",24868.0,1875.6,7.0,24.0,3552.571429,1036.166667,78.15,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"San Nicolás de los Arroyos, Buenos Aires (Zona 2)",168041.0,680.6,4.0,18.0,42010.25,9335.611111,37.81111111,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"San Pedro, Buenos Aires (Zona 2)",68613.0,1356.5,5.0,11.0,13722.6,6237.545455,123.3181818,SEMIBOSQUE
argentina,Buenos Aires (Zona 2),"Suipacha, Buenos Aires (Zona 2)",11786.0,943.0,2.0,7.0,5893.0,1683.714286,134.7142857,SEMIDESIERTO
argentina,Buenos Aires (Zona 2),"Zárate, Buenos Aires (Zona 2)",132221.0,1185.1,5.0,18.0,26444.2,7345.611111,65.83888889,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Adolfo Alsina, Buenos Aires (Zona 3)",17552.0,5881.6,4.0,7.0,4388.0,2507.428571,840.2285714,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Adolfo Gonzales Chaves, Buenos Aires (Zona 3)",12914.0,3788.7,4.0,7.0,3228.5,1844.857143,541.2428571,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Ayacucho, Buenos Aires (Zona 3)",21977.0,6756.1,4.0,7.0,5494.25,3139.571429,965.1571429,DESIERTO
argentina,Buenos Aires (Zona 3),"Azul, Buenos Aires (Zona 3)",75905.0,6537.8,6.0,22.0,12650.83333,3450.227273,297.1727273,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Bahía Blanca, Buenos Aires (Zona 3)",336557.0,2239.9,12.0,152.0,28046.41667,2214.190789,14.73618421,BOSQUE
argentina,Buenos Aires (Zona 3),"Balcarce, Buenos Aires (Zona 3)",48982.0,4119.6,7.0,34.0,6997.428571,1440.647059,121.1647059,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Benito Juárez, Buenos Aires (Zona 3)",22292.0,5336.0,3.0,11.0,7430.666667,2026.545455,485.0909091,DESIERTO
argentina,Buenos Aires (Zona 3),"Bolívar, Buenos Aires (Zona 3)",37594.0,4934.7,5.0,29.0,7518.8,1296.344828,170.162069,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Carlos Casares, Buenos Aires (Zona 3)",23100.0,2531.7,6.0,13.0,3850.0,1776.923077,194.7461538,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Carlos Tejedor, Buenos Aires (Zona 3)",14079.0,3912.2,3.0,8.0,4693.0,1759.875,489.025,DESIERTO
argentina,Buenos Aires (Zona 3),"Carmen de Patagones, Buenos Aires (Zona 3)",37646.0,13564.4,6.0,49.0,6274.333333,768.2857143,276.8244898,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Coronel Dorrego, Buenos Aires (Zona 3)",15968.0,5844.9,4.0,11.0,3992.0,1451.636364,531.3545455,DESIERTO
argentina,Buenos Aires (Zona 3),"Coronel Pringles, Buenos Aires (Zona 3)",24420.0,5256.7,4.0,14.0,6105.0,1744.285714,375.4785714,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Coronel Rosales, Buenos Aires (Zona 3)",67503.0,1289.9,5.0,14.0,13500.6,4821.642857,92.13571429,DESIERTO
argentina,Buenos Aires (Zona 3),"Coronel Suárez, Buenos Aires (Zona 3)",42110.0,5984.1,6.0,23.0,7018.333333,1830.869565,260.1782609,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Daireaux, Buenos Aires (Zona 3)",18422.0,3822.8,4.0,13.0,4605.5,1417.076923,294.0615385,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Dolores, Buenos Aires (Zona 3)",32032.0,1977.5,6.0,17.0,5338.666667,1884.235294,116.3235294,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Florentino Ameghino, Buenos Aires (Zona 3)",10790.0,1812.8,5.0,12.0,2158.0,899.1666667,151.0666667,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"General Alvarado, Buenos Aires (Zona 3)",45526.0,1627.8,8.0,29.0,5690.75,1569.862069,56.13103448,BOSQUE
argentina,Buenos Aires (Zona 3),"General Alvear, Buenos Aires (Zona 3)",12631.0,3366.4,6.0,21.0,2105.166667,601.4761905,160.3047619,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"General Guido, Buenos Aires (Zona 3)",3174.0,2326.4,2.0,7.0,1587.0,453.4285714,332.3428571,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"General La Madrid, Buenos Aires (Zona 3)",11618.0,4814.0,4.0,12.0,2904.5,968.1666667,401.1666667,DESIERTO
argentina,Buenos Aires (Zona 3),"General Lavalle, Buenos Aires (Zona 3)",4870.0,2704.6,2.0,9.0,2435.0,541.1111111,300.5111111,DESIERTO
argentina,Buenos Aires (Zona 3),"General Madariaga, Buenos Aires (Zona 3)",22624.0,2982.3,5.0,22.0,4524.8,1028.363636,135.5590909,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"General Pinto, Buenos Aires (Zona 3)",12941.0,2558.1,3.0,8.0,4313.666667,1617.625,319.7625,DESIERTO
argentina,Buenos Aires (Zona 3),"General Pueyrredón, Buenos Aires (Zona 3)",667082.0,1462.3,19.0,223.0,35109.57895,2991.399103,6.557399103,BOSQUE
argentina,Buenos Aires (Zona 3),"General Villegas, Buenos Aires (Zona 3)",35251.0,7261.7,5.0,25.0,7050.2,1410.04,290.468,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Guaminí, Buenos Aires (Zona 3)",11801.0,4824.2,2.0,2.0,5900.5,5900.5,2412.1,DESIERTO
argentina,Buenos Aires (Zona 3),"Hipólito Yrigoyen, Buenos Aires (Zona 3)",10661.0,1645.3,2.0,2.0,5330.5,5330.5,822.65,DESIERTO
argentina,Buenos Aires (Zona 3),"La Costa, Buenos Aires (Zona 3)",100689.0,233.9,17.0,57.0,5922.882353,1766.473684,4.103508772,BOSQUE
argentina,Buenos Aires (Zona 3),"Laprida, Buenos Aires (Zona 3)",11646.0,3448.0,4.0,9.0,2911.5,1294.0,383.1111111,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Lincoln, Buenos Aires (Zona 3)",45506.0,5778.3,8.0,19.0,5688.25,2395.052632,304.1210526,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Lobería, Buenos Aires (Zona 3)",18243.0,4720.3,5.0,23.0,3648.6,793.173913,205.2304348,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Maipú, Buenos Aires (Zona 3)",11323.0,2604.0,3.0,18.0,3774.333333,629.0555556,144.6666667,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Mar Chiquita, Buenos Aires (Zona 3)",33110.0,3088.5,5.0,17.0,6622.0,1947.647059,181.6764706,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Monte Hermoso, Buenos Aires (Zona 3)",8465.0,200.3,5.0,8.0,1693.0,1058.125,25.0375,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Necochea, Buenos Aires (Zona 3)",102110.0,4566.1,16.0,38.0,6381.875,2687.105263,120.1605263,BOSQUE
argentina,Buenos Aires (Zona 3),"Olavarría, Buenos Aires (Zona 3)",125751.0,7666.2,15.0,131.0,8383.4,959.9312977,58.52061069,BOSQUE
argentina,Buenos Aires (Zona 3),"Pehuajó, Buenos Aires (Zona 3)",44783.0,4523.2,6.0,19.0,7463.833333,2357.0,238.0631579,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Pellegrini, Buenos Aires (Zona 3)",7143.0,1821.0,3.0,3.0,2381.0,2381.0,607.0,DESIERTO
argentina,Buenos Aires (Zona 3),"Pinamar, Buenos Aires (Zona 3)",39449.0,65.7,8.0,27.0,4931.125,1461.074074,2.433333333,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Puan, Buenos Aires (Zona 3)",16613.0,6376.3,3.0,3.0,5537.666667,5537.666667,2125.433333,DESIERTO
argentina,Buenos Aires (Zona 3),"Rauch, Buenos Aires (Zona 3)",16635.0,4312.8,3.0,12.0,5545.0,1386.25,359.4,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Rivadavia, Buenos Aires (Zona 3)",19849.0,3955.0,3.0,12.0,6616.333333,1654.083333,329.5833333,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Saavedra, Buenos Aires (Zona 3)",22347.0,3546.2,4.0,6.0,5586.75,3724.5,591.0333333,DESIERTO
argentina,Buenos Aires (Zona 3),"Salliqueló, Buenos Aires (Zona 3)",9427.0,796.4,4.0,9.0,2356.75,1047.444444,88.48888889,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"San Cayetano, Buenos Aires (Zona 3)",8994.0,2997.3,3.0,10.0,2998.0,899.4,299.73,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Tandil, Buenos Aires (Zona 3)",145575.0,4855.0,10.0,52.0,14557.5,2799.519231,93.36538462,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Tapalqué, Buenos Aires (Zona 3)",10783.0,4168.5,3.0,15.0,3594.333333,718.8666667,277.9,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Tordillo, Buenos Aires (Zona 3)",2542.0,1334.4,1.0,6.0,2542.0,423.6666667,222.4,DESIERTO
argentina,Buenos Aires (Zona 3),"Tornquist, Buenos Aires (Zona 3)",14810.0,4160.2,6.0,15.0,2468.333333,987.3333333,277.3466667,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Trenque Lauquen, Buenos Aires (Zona 3)",49499.0,5498.3,5.0,17.0,9899.8,2911.705882,323.4294118,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Tres Arroyos, Buenos Aires (Zona 3)",62423.0,5927.2,7.0,26.0,8917.571429,2400.884615,227.9692308,SEMIBOSQUE
argentina,Buenos Aires (Zona 3),"Tres Lomas, Buenos Aires (Zona 3)",9164.0,1252.0,3.0,7.0,3054.666667,1309.142857,178.8571429,SEMIDESIERTO
argentina,Buenos Aires (Zona 3),"Villa Gesell, Buenos Aires (Zona 3)",37463.0,164.4,11.0,51.0,3405.727273,734.5686275,3.223529412,BOSQUE
argentina,Buenos Aires (Zona 3),"Villarino, Buenos Aires (Zona 3)",32717.0,10399.0,6.0,6.0,5452.833333,5452.833333,1733.166667,DESIERTO
argentina,Catamarca,"Ambato, Catamarca",5129.0,1820.0,3.0,12.0,1709.666667,427.4166667,151.6666667,SEMIDESIERTO
argentina,Catamarca,"Ancasti, Catamarca",3302.0,1965.0,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Catamarca,"Andalgalá, Catamarca",19678.0,5438.0,5.0,20.0,3935.6,983.9,271.9,SEMIBOSQUE
argentina,Catamarca,"Antofagasta de la Sierra, Catamarca",2022.0,28109.0,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Catamarca,"Belén, Catamarca",30569.0,12647.0,6.0,20.0,5094.833333,1528.45,632.35,SEMIBOSQUE
argentina,Catamarca,"Capayán, Catamarca",19885.0,4343.0,1.0,3.0,19885.0,6628.333333,1447.666667,DESIERTO
argentina,Catamarca,"Capital, Catamarca",186947.0,399.0,20.0,102.0,9347.35,1832.813725,3.911764706,SEMIBOSQUE
argentina,Catamarca,"El Alto, Catamarca",4375.0,1915.0,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Catamarca,"Fray Mamerto Esquiú, Catamarca",14625.0,186.0,2.0,6.0,7312.5,2437.5,31.0,DESIERTO
argentina,Catamarca,"La Paz, Catamarca",26370.0,8284.0,3.0,7.0,8790.0,3767.142857,1183.428571,DESIERTO
argentina,Catamarca,"Paclín, Catamarca",4725.0,985.0,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Catamarca,"Pomán, Catamarca",12260.0,5013.0,2.0,13.0,6130.0,943.0769231,385.6153846,SEMIDESIERTO
argentina,Catamarca,"Santa María, Catamarca",26929.0,5507.0,4.0,7.0,6732.25,3847.0,786.7142857,SEMIDESIERTO
argentina,Catamarca,"Santa Rosa, Catamarca",13322.0,1593.0,1.0,1.0,13322.0,13322.0,1593.0,DESIERTO
argentina,Catamarca,"Tinogasta, Catamarca",25395.0,22672.0,3.0,10.0,8465.0,2539.5,2267.2,SEMIDESIERTO
argentina,Catamarca,"Valle Viejo, Catamarca",34029.0,610.0,4.0,25.0,8507.25,1361.16,24.4,SEMIDESIERTO
argentina,Chaco,"Almirante Brown, Chaco",37851.0,17724.5,11.0,20.0,3441.0,1892.55,886.225,SEMIDESIERTO
argentina,Chaco,"Bermejo, Chaco",28144.0,2557.5,11.0,26.0,2558.545455,1082.461538,98.36538462,SEMIDESIERTO
argentina,Chaco,"Chacabuco, Chaco",34598.0,1514.1,5.0,13.0,6919.6,2661.384615,116.4692308,SEMIDESIERTO
argentina,Chaco,"Comandante Fernández, Chaco",101960.0,1503.1,13.0,35.0,7843.076923,2913.142857,42.94571429,SEMIBOSQUE
argentina,Chaco,"12 de Octubre, Chaco",23222.0,2754.0,6.0,7.0,3870.333333,3317.428571,393.4285714,DESIERTO
argentina,Chaco,"2 de Abril, Chaco",8319.0,1596.4,1.0,2.0,8319.0,4159.5,798.2,DESIERTO
argentina,Chaco,"Fray Justo Santa María de Oro, Chaco",10653.0,2229.1,5.0,14.0,2130.6,760.9285714,159.2214286,DESIERTO
argentina,Chaco,"General Belgrano, Chaco",12807.0,1301.7,2.0,3.0,6403.5,4269.0,433.9,DESIERTO
argentina,Chaco,"General Donovan, Chaco",15096.0,1519.1,11.0,32.0,1372.363636,471.75,47.471875,SEMIBOSQUE
argentina,Chaco,"General Güemes, Chaco",68525.0,25764.4,12.0,18.0,5710.416667,3806.944444,1431.355556,DESIERTO
argentina,Chaco,"Independencia, Chaco",21996.0,1923.7,3.0,7.0,7332.0,3142.285714,274.8142857,DESIERTO
argentina,Chaco,"Libertad, Chaco",13807.0,1040.5,4.0,14.0,3451.75,986.2142857,74.32142857,DESIERTO
argentina,Chaco,"Libertador General San Martín, Chaco",65686.0,7196.2,12.0,30.0,5473.833333,2189.533333,239.8733333,SEMIBOSQUE
argentina,Chaco,"Maipú, Chaco",26416.0,2915.1,9.0,24.0,2935.111111,1100.666667,121.4625,DESIERTO
argentina,Chaco,"Mayor Luis Jorge Fontana, Chaco",59965.0,3702.0,12.0,49.0,4997.083333,1223.77551,75.55102041,SEMIBOSQUE
argentina,Chaco,"9 de Julio, Chaco",30258.0,2164.1,5.0,14.0,6051.6,2161.285714,154.5785714,DESIERTO
argentina,Chaco,"O'Higgins, Chaco",21579.0,1566.8,4.0,5.0,5394.75,4315.8,313.36,DESIERTO
argentina,Chaco,"Presidencia de la Plaza, Chaco",13956.0,2246.1,5.0,14.0,2791.2,996.8571429,160.4357143,SEMIDESIERTO
argentina,Chaco,"1º de Mayo, Chaco",14279.0,1283.0,6.0,11.0,2379.833333,1298.090909,116.6363636,DESIERTO
argentina,Chaco,"Quitilipi, Chaco",32642.0,1559.6,2.0,2.0,16321.0,16321.0,779.8,DESIERTO
argentina,Chaco,"San Fernando, Chaco",416140.0,3553.6,19.0,230.0,21902.10526,1809.304348,15.45043478,BOSQUE
argentina,Chaco,"San Lorenzo, Chaco",16062.0,2148.6,2.0,5.0,8031.0,3212.4,429.72,DESIERTO
argentina,Chaco,"Sargento Cabral, Chaco",18793.0,1651.3,7.0,22.0,2684.714286,854.2272727,75.05909091,SEMIDESIERTO
argentina,Chaco,"Tapenagá, Chaco",4059.0,5973.2,2.0,3.0,2029.5,1353.0,1991.066667,DESIERTO
argentina,Chaco,"25 de Mayo, Chaco",32793.0,2375.7,8.0,15.0,4099.125,2186.2,158.38,SEMIDESIERTO
argentina,Chubut,"Biedma, Chubut",103173.0,12893.0,9.0,62.0,11463.66667,1664.080645,207.9516129,SEMIBOSQUE
argentina,Chubut,"Cushamen, Chubut",28209.0,16296.0,1.0,2.0,28209.0,14104.5,8148.0,DESIERTO
argentina,Chubut,"Escalante, Chubut",215453.0,14273.0,16.0,128.0,13465.8125,1683.226563,111.5078125,SEMIBOSQUE
argentina,Chubut,"Florentino Ameghino, Chubut",1786.0,15860.0,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Chubut,"Futaleufú, Chubut",50316.0,9153.0,10.0,56.0,5031.6,898.5,163.4464286,SEMIBOSQUE
argentina,Chubut,"Gaiman, Chubut",12639.0,11619.0,1.0,1.0,12639.0,12639.0,11619.0,DESIERTO
argentina,Chubut,"Gastre, Chubut",1195.0,15979.0,1.0,2.0,1195.0,597.5,7989.5,DESIERTO
argentina,Chubut,"Languiñeo, Chubut",2884.0,14788.0,1.0,1.0,2884.0,2884.0,14788.0,DESIERTO
argentina,Chubut,"Mártires, Chubut",754.0,15638.0,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Chubut,"Paso de Indios, Chubut",1886.0,22222.0,1.0,1.0,1886.0,1886.0,22222.0,DESIERTO
argentina,Chubut,"Rawson, Chubut",145763.0,4135.0,17.0,133.0,8574.294118,1095.962406,31.09022556,SEMIBOSQUE
argentina,Chubut,"Río Senguer, Chubut",6366.0,22869.0,4.0,34.0,1659.0,187.23,672.61,SEMIDESIERTO
argentina,Chubut,"Sarmiento, Chubut",14596.0,14545.0,2.0,6.0,7298.0,2432.666667,2424.166667,DESIERTO
argentina,Chubut,"Tehuelches, Chubut",5978.0,14596.0,2.0,9.0,2989.0,664.2222222,1621.777778,DESIERTO
argentina,Chubut,"Telsen, Chubut",1623.0,19436.0,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Agronomía, Ciudad Autónoma de Buenos Aires",16930.0,2.2,2.0,11.0,8465.0,1539.090909,5.0,SEMIBOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Almagro, Ciudad Autónoma de Buenos Aires",142931.0,4.0,12.0,199.0,11910.91667,718.2462312,49.75,BOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Balvanera, Ciudad Autónoma de Buenos Aires",145373.0,4.3,9.0,116.0,16152.55556,1253.215517,26.97674419,SEMIBOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Barracas, Ciudad Autónoma de Buenos Aires",93959.0,7.9,4.0,7.0,23489.75,13422.71429,0.8860759494,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Belgrano, Ciudad Autónoma de Buenos Aires",144953.0,8.0,4.0,11.0,36238.25,13177.54545,1.375,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Boca, Ciudad Autónoma de Buenos Aires",47386.0,5.0,5.0,52.0,9477.2,911.2692308,10.4,SEMIBOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Boedo, Ciudad Autónoma de Buenos Aires",51340.0,2.6,4.0,23.0,12835.0,2232.173913,8.846153846,SEMIBOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Caballito, Ciudad Autónoma de Buenos Aires",203043.0,7.0,6.0,43.0,33840.5,4721.930233,6.142857143,BOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Chacarita, Ciudad Autónoma de Buenos Aires",29936.0,3.0,3.0,78.0,9978.666667,383.7948718,26.0,SEMIBOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Coghlan, Ciudad Autónoma de Buenos Aires",22022.0,1.2,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Colegiales, Ciudad Autónoma de Buenos Aires",60060.0,2.2,4.0,20.0,15015.0,3003.0,9.090909091,SEMIBOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Constitución, Ciudad Autónoma de Buenos Aires",47892.0,2.0,4.0,409.0,11973.0,117.0953545,204.5,BOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Flores, Ciudad Autónoma de Buenos Aires",160813.0,8.5,2.0,2.0,80406.5,80406.5,5.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Floresta, Ciudad Autónoma de Buenos Aires",39155.0,2.3,4.0,15.0,9788.75,2610.333333,6.52173913,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Liniers, Ciudad Autónoma de Buenos Aires",46114.0,4.3,2.0,6.0,23057.0,7685.666667,1.395348837,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Mataderos, Ciudad Autónoma de Buenos Aires",67330.0,7.3,10.0,110.0,6733.0,612.0909091,15.06849315,BOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Monserrat, Ciudad Autónoma de Buenos Aires",43339.0,2.2,7.0,39.0,6191.285714,1111.25641,17.72727273,SEMIBOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Monte Castro, Ciudad Autónoma de Buenos Aires",35037.0,2.6,2.0,8.0,17518.5,4379.625,3.076923077,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Nueva Pompeya, Ciudad Autónoma de Buenos Aires",44846.0,5.0,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Nuñez, Ciudad Autónoma de Buenos Aires",59373.0,4.3,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Palermo, Ciudad Autónoma de Buenos Aires",248635.0,16.0,8.0,168.0,31079.375,1479.970238,10.5,BOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Parque Avellaneda, Ciudad Autónoma de Buenos Aires",55619.0,5.0,1.0,1.0,55619.0,55619.0,0.2,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Parque Chacabuco, Ciudad Autónoma de Buenos Aires",55083.0,3.8,1.0,8.0,55083.0,6885.375,2.105263158,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Parque Chas, Ciudad Autónoma de Buenos Aires",16929.0,1.3,2.0,17.0,8464.5,995.8235294,13.07692308,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Parque Patricios, Ciudad Autónoma de Buenos Aires",43050.0,4.0,1.0,10.0,43050.0,4305.0,2.5,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Paternal, Ciudad Autónoma de Buenos Aires",21262.0,2.0,3.0,17.0,7087.333333,1250.705882,8.5,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Puerto Madero, Ciudad Autónoma de Buenos Aires",7303.0,5.0,1.0,1.0,7303.0,7303.0,0.2,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Recoleta, Ciudad Autónoma de Buenos Aires",161645.0,6.0,3.0,5.0,53881.66667,32329.0,0.8333333333,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Retiro, Ciudad Autónoma de Buenos Aires",71026.0,5.5,1.0,2.0,71026.0,35513.0,0.3636363636,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Saavedra, Ciudad Autónoma de Buenos Aires",59537.0,5.5,4.0,11.0,14884.25,5412.454545,2.0,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"San Cristobal, Ciudad Autónoma de Buenos Aires",50867.0,2.0,1.0,4.0,50867.0,12716.75,2.0,SEMIBOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"San Nicolas, Ciudad Autónoma de Buenos Aires",31785.0,2.2,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"San Telmo, Ciudad Autónoma de Buenos Aires",22208.0,1.2,6.0,132.0,3701.333333,168.2424242,110.0,BOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Velez Sarsfield, Ciudad Autónoma de Buenos Aires",36556.0,2.4,1.0,3.0,36556.0,12185.33333,1.25,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Versalles, Ciudad Autónoma de Buenos Aires",14403.0,1.4,2.0,3.0,7201.5,4801.0,2.142857143,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Crespo, Ciudad Autónoma de Buenos Aires",88379.0,3.6,4.0,32.0,22094.75,2761.84375,8.888888889,SEMIBOSQUE
argentina,Ciudad Autónoma de Buenos Aires,"Villa del Parque, Ciudad Autónoma de Buenos Aires",35918.0,3.3,3.0,7.0,11972.66667,5131.142857,2.121212121,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Devoto, Ciudad Autónoma de Buenos Aires",59573.0,6.4,4.0,15.0,14893.25,3971.533333,2.34375,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa General Mitre, Ciudad Autónoma de Buenos Aires",71696.0,2.0,2.0,5.0,35848.0,14339.2,2.5,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Lugano, Ciudad Autónoma de Buenos Aires",137936.0,9.0,3.0,28.0,45978.66667,4926.285714,3.111111111,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Luro, Ciudad Autónoma de Buenos Aires",33869.0,2.5,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Ortuzar, Ciudad Autónoma de Buenos Aires",23439.0,1.8,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Pueyrredón, Ciudad Autónoma de Buenos Aires",46940.0,3.3,3.0,4.0,15646.66667,11735.0,0.825,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Real, Ciudad Autónoma de Buenos Aires",13983.0,1.0,1.0,1.0,13983.0,13983.0,1.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Riachuelo, Ciudad Autónoma de Buenos Aires",15373.0,4.2,0.0,0.0,0.0,0.0,0.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Santa Rita, Ciudad Autónoma de Buenos Aires",37414.0,2.0,1.0,2.0,37414.0,18707.0,1.0,DESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Soldati, Ciudad Autónoma de Buenos Aires",51059.0,8.6,2.0,9.0,25529.5,5673.222222,0.9555555556,SEMIDESIERTO
argentina,Ciudad Autónoma de Buenos Aires,"Villa Urquiza, Ciudad Autónoma de Buenos Aires",108388.0,5.4,1.0,2.0,108388.0,54194.0,2.7,DESIERTO
argentina,Córdoba (Norte),"Capital, Córdoba (Norte)",1505250.0,576.0,24.0,541.0,62718.75,2782.347505,1.064695009,BOSQUE
argentina,Córdoba (Norte),"Colón, Córdoba (Norte)",295725.0,2368.0,7.0,19.0,42246.42857,15564.47368,124.6315789,SEMIDESIERTO
argentina,Córdoba (Norte),"Cruz del Eje, Córdoba (Norte)",67112.0,6653.0,8.0,25.0,8389.0,2684.48,266.12,DESIERTO
argentina,Córdoba (Norte),"Ischilín, Córdoba (Norte)",36074.0,5044.0,10.0,16.0,3607.4,2254.625,315.25,DESIERTO
argentina,Córdoba (Norte),"Punilla, Córdoba (Norte)",221273.0,2592.0,14.0,62.0,15805.0,3568.0,41.80645161,BOSQUE
argentina,Córdoba (Norte),"Río Seco, Córdoba (Norte)",15302.0,6824.0,3.0,23.0,5100.666667,665.3043478,296.6956522,DESIERTO
argentina,Córdoba (Norte),"Santa María, Córdoba (Norte)",144829.0,3252.0,13.0,53.0,11140.69231,2732.622642,61.4,BOSQUE
argentina,Córdoba (Norte),"Sobremonte, Córdoba (Norte)",4503.0,3307.0,2.0,7.0,2251.5,643.2857143,472.4285714,DESIERTO
